Date,Open,High,Low,Close,Volume
1986-05-12,0.0788387,0.0788387,0.0788387,0.0788387,14827882.527152
1986-05-13,0.0788387,0.0788387,0.0788387,0.0788387,5417880.4825316
1986-05-14,0.0788387,0.0788387,0.0788387,0.0788387,13157710.173772
1986-05-15,0.0788387,0.0788387,0.0788387,0.0788387,5377143.7385095
1986-05-16,0.0788387,0.0788387,0.0788387,0.0788387,16905415.289555
1986-05-19,0.0788387,0.0788387,0.0788387,0.0788387,15561130.861612
1986-05-20,0.0788387,0.0788387,0.0788387,0.0788387,87663743.461163
1986-05-21,0.0788387,0.0788387,0.0788387,0.0788387,11446802.080827
1986-05-22,0.0788387,0.0788387,0.0788387,0.0788387,6232597.2827534
1986-05-23,0.0788387,0.0788387,0.0788387,0.0788387,5784500.1297071
1986-05-27,0.0788387,0.0788387,0.0788387,0.0788387,19634718.880548
1986-05-28,0.0788387,0.0788387,0.0788387,0.0788387,21956675.120455
1986-05-29,0.0788387,0.0866637,0.0788387,0.0866637,64607201.363528
1986-05-30,0.0866637,0.0866637,0.0866637,0.0866637,38291781.015983
1986-06-02,0.0866637,0.0866637,0.0866637,0.0866637,27904123.230706
1986-06-03,0.0866637,0.0866637,0.0788387,0.0866637,7088052.8359106
1986-06-04,0.0866637,0.0866637,0.0788387,0.0866637,6680694.4357997
1986-06-05,0.0866637,0.0866637,0.0788387,0.0866637,19390309.465439
1986-06-06,0.0866637,0.0866637,0.0866637,0.0866637,4847574.1018756
1986-06-09,0.0866637,0.0866637,0.0788387,0.0788387,17923811.79206
1986-06-10,0.0788387,0.0788387,0.0788387,0.0788387,4847574.1018756
1986-06-11,0.0788387,0.0788387,0.0788387,0.0788387,3258876.2409974
1986-06-12,0.0788387,0.0788387,0.0788387,0.0788387,19390309.465439
1986-06-13,0.0788387,0.0788387,0.0788387,0.0788387,11161648.8905
1986-06-16,0.0788387,0.0788387,0.0788387,0.0788387,13565067.569426
1986-06-17,0.0788387,0.0788387,0.0788387,0.0788387,18494113.150433
1986-06-18,0.0788387,0.0788387,0.0788387,0.0788387,6151127.8125359
1986-06-19,0.0788387,0.0788387,0.0788387,0.0788387,11976365.690722
1986-06-20,0.0788387,0.0788387,0.0788387,0.0788387,5377143.7385095
1986-06-23,0.0788387,0.0788387,0.0788387,0.0788387,65340449.697989
1986-06-24,0.0788387,0.0788387,0.0788387,0.0788387,20612384.665772
1986-06-25,0.0788387,0.0788387,0.0788387,0.0788387,21549312.702517
1986-06-26,0.0788387,0.0788387,0.0707746,0.0707746,27089398.394831
1986-06-27,0.0707746,0.0707746,0.0707746,0.0707746,14705676.312912
1986-06-30,0.0707746,0.0788387,0.0707746,0.0788387,88193305.062143
1986-07-01,0.0788387,0.0788387,0.0788387,0.0788387,67295770.219412
1986-07-02,0.0788387,0.0788387,0.0788387,0.0788387,74424556.785976
1986-07-03,0.0788387,0.0788387,0.0788387,0.0788387,20001347.567834
1986-07-07,0.0788387,0.0788387,0.0707746,0.0707746,19879135.326854
1986-07-08,0.0707746,0.0707746,0.0707746,0.0707746,20164291.530552
1986-07-09,0.0707746,0.0707746,0.0707746,0.0707746,65258973.196575
1986-07-10,0.0707746,0.0707746,0.0631287,0.0631287,66318107.447559
1986-07-11,0.0631287,0.0707746,0.0631287,0.0707746,24604510.245687
1986-07-14,0.0631287,0.0707746,0.0631287,0.0707746,40450790.279801
1986-07-15,0.0707746,0.0707746,0.0631287,0.0707746,18657061.130978
1986-07-16,0.0707746,0.0707746,0.0707746,0.0707746,13239180.648446
1986-07-17,0.0707746,0.0707746,0.0707746,0.0707746,9817361.4491875
1986-07-18,0.0707746,0.0707746,0.0707746,0.0707746,17434980.908362
1986-07-21,0.0707746,0.0707746,0.0707746,0.0707746,4969787.3473118
1986-07-22,0.0707746,0.0788387,0.0707746,0.0788387,14868618.266717
1986-07-23,0.0788387,0.0788387,0.0707746,0.0707746,29411347.603541
1986-07-24,0.0788387,0.0788387,0.0788387,0.0788387,20001347.567834
1986-07-25,0.0788387,0.0788387,0.0788387,0.0788387,28922513.706472
1986-07-28,0.0788387,0.0788387,0.0788387,0.0788387,16701733.578358
1986-07-29,0.0788387,0.0788387,0.0707746,0.0707746,19879135.326854
1986-07-30,0.0707746,0.0707746,0.0707746,0.0707746,37354859.005978
1986-07-31,0.0707746,0.0707746,0.0707746,0.0707746,22119617.074259
1986-08-01,0.0707746,0.0707746,0.0707746,0.0707746,18249699.717497
1986-08-04,0.0707746,0.0707746,0.0707746,0.0707746,17597927.88445
1986-08-05,0.0707746,0.0707746,0.0707746,0.0707746,3992123.5710017
1986-08-06,0.0707746,0.0707746,0.0631287,0.0707746,25908058.934064
1986-08-07,0.0707746,0.0707746,0.0631287,0.0707746,5173463.031769
1986-08-08,0.0707746,0.0707746,0.0707746,0.0707746,5865974.622208
1986-08-11,0.0707746,0.0707746,0.0707746,0.0707746,11243118.360717
1986-08-12,0.0707746,0.0707746,0.0707746,0.0707746,14135369.932256
1986-08-13,0.0707746,0.0707746,0.0707746,0.0707746,9735887.9611433
1986-08-14,0.0707746,0.0788387,0.0707746,0.0788387,28474420.571253
1986-08-15,0.0788387,0.0788387,0.0707746,0.0788387,8636020.9839635
1986-08-18,0.0788387,0.0788387,0.0707746,0.0707746,18086758.768149
1986-08-19,0.0707746,0.0707746,0.0707746,0.0707746,28841048.254081
1986-08-20,0.0707746,0.0707746,0.0707746,0.0707746,29370611.863975
1986-08-21,0.0707746,0.0788387,0.0707746,0.0707746,70065812.563342
1986-08-22,0.0707746,0.0707746,0.0707746,0.0707746,8147190.1002651
1986-08-25,0.0707746,0.0707746,0.0707746,0.0707746,3421817.1903458
1986-08-26,0.0707746,0.0707746,0.0707746,0.0707746,15357448.145959
1986-08-27,0.0707746,0.0707746,0.0707746,0.0707746,13483599.103665
1986-08-28,0.0707746,0.0707746,0.0707746,0.0707746,4847574.1018756
1986-08-29,0.0707746,0.0707746,0.0707746,0.0707746,35969835.8251
1986-09-02,0.0707746,0.0707746,0.0707746,0.0707746,7373203.0128687
1986-09-03,0.0707746,0.0707746,0.0631287,0.0631287,25908058.934064
1986-09-04,0.0707746,0.0707746,0.0707746,0.0707746,55767497.663911
1986-09-05,0.0707746,0.0788387,0.0707746,0.0788387,37273379.491194
1986-09-08,0.0788387,0.0788387,0.0707746,0.0707746,13605806.322362
1986-09-09,0.0707746,0.0788387,0.0707746,0.0788387,53078926.799113
1986-09-10,0.0788387,0.0788387,0.0707746,0.0707746,15398185.894438
1986-09-11,0.0707746,0.0788387,0.0707746,0.0707746,50431089.664967
1986-09-12,0.0707746,0.0707746,0.0707746,0.0707746,34584813.64868
1986-09-15,0.0707746,0.0707746,0.0707746,0.0707746,31814766.282467
1986-09-16,0.0707746,0.0707746,0.0707746,0.0707746,7332467.2733033
1986-09-17,0.0707746,0.0707746,0.0707746,0.0707746,11365329.59724
1986-09-18,0.0707746,0.0707746,0.0707746,0.0707746,7576885.7285224
1986-09-19,0.0707746,0.0707746,0.0707746,0.0707746,3544024.4090421
1986-09-22,0.0707746,0.0707746,0.0707746,0.0707746,6354812.5371029
1986-09-23,0.0707746,0.0707746,0.0707746,0.0707746,8432335.2549398
1986-09-24,0.0707746,0.0707746,0.0707746,0.0707746,6762164.910474
1986-09-25,0.0707746,0.0707746,0.0707746,0.0707746,7291729.5248245
1986-09-26,0.0707746,0.0707746,0.0707746,0.0707746,3299611.9805628
1986-09-29,0.0707746,0.0707746,0.0707746,0.0707746,8758228.2026598
1986-09-30,0.0707746,0.0707746,0.0707746,0.0707746,7332467.2733033
1986-10-01,0.0707746,0.0707746,0.0707746,0.0707746,45868663.731136
1986-10-02,0.0707746,0.0707746,0.0707746,0.0707746,32140658.22573
1986-10-03,0.0707746,0.0707746,0.0707746,0.0707746,20816063.363599
1986-10-06,0.0707746,0.0788387,0.0707746,0.0788387,120700591.97516
1986-10-07,0.0788387,0.0788387,0.0788387,0.0788387,84567811.182883
1986-10-08,0.0788387,0.0788387,0.0788387,0.0788387,169176356.09642
1986-10-09,0.0788387,0.0866637,0.0788387,0.0788387,130925311.82446
1986-10-10,0.0788387,0.0866637,0.0788387,0.0866637,108561282.32172
1986-10-13,0.0866637,0.0866637,0.0788387,0.0788387,38373254.504027
1986-10-14,0.0788387,0.0866637,0.0788387,0.0788387,18208965.986845
1986-10-15,0.0788387,0.0866637,0.0788387,0.0866637,89863489.469002
1986-10-16,0.0866637,0.0866637,0.0866637,0.0866637,30918579.007571
1986-10-17,0.0866637,0.0866637,0.0866637,0.0866637,176020000.52168
1986-10-20,0.0866637,0.0866637,0.0866637,0.0866637,61592741.568836
1986-10-21,0.0866637,0.0945386,0.0866637,0.0945386,158951631.22484
1986-10-22,0.0945386,0.0945386,0.0945386,0.0945386,77194608.170015
1986-10-23,0.0945386,0.0945386,0.0945386,0.0945386,99640110.156341
1986-10-24,0.0945386,0.0945386,0.0866637,0.0945386,143390510.40779
1986-10-27,0.0945386,0.0945386,0.0945386,0.0945386,177730905.60125
1986-10-28,0.0945386,0.102493,0.0945386,0.0945386,201765103.43954
1986-10-29,0.0945386,0.0945386,0.0945386,0.0945386,75280017.361416
1986-10-30,0.0945386,0.0945386,0.0945386,0.0945386,62774083.038517
1986-10-31,0.0945386,0.0945386,0.0945386,0.0945386,90148632.614763
1986-11-03,0.0945386,0.0945386,0.0945386,0.0945386,59678153.773608
1986-11-04,0.0945386,0.102493,0.0945386,0.102493,76950195.741535
1986-11-05,0.102493,0.110309,0.102493,0.110309,63792487.576676
1986-11-06,0.110309,0.110309,0.102493,0.110309,102654561.91538
1986-11-07,0.110309,0.110309,0.110309,0.110309,62692612.563843
1986-11-10,0.110309,0.110309,0.102493,0.102493,40572995.489584
1986-11-11,0.102493,0.102493,0.102493,0.102493,16823943.810424
1986-11-12,0.102493,0.110309,0.102493,0.102493,48312822.167454
1986-11-13,0.102493,0.102493,0.102493,0.102493,42732002.744488
1986-11-14,0.102493,0.102493,0.102493,0.102493,26478359.28798
1986-11-17,0.102493,0.102493,0.102493,0.102493,34381131.937483
1986-11-18,0.102493,0.102493,0.102493,0.102493,84404865.211251
1986-11-19,0.102493,0.102493,0.102493,0.102493,68925210.851053
1986-11-20,0.102493,0.110309,0.102493,0.110309,138868823.2269
1986-11-21,0.110309,0.118053,0.110309,0.118053,128807046.33586
1986-11-24,0.118053,0.126058,0.110309,0.126058,245882133.38274
1986-11-25,0.126058,0.126058,0.126058,0.126058,135487736.75383
1986-11-26,0.126058,0.126058,0.126058,0.126058,54871314.406841
1986-11-28,0.126058,0.126058,0.118053,0.118053,58456076.564362
1986-12-01,0.118053,0.126058,0.118053,0.118053,56989583.913267
1986-12-02,0.118053,0.126058,0.118053,0.118053,40695204.717194
1986-12-03,0.118053,0.118053,0.118053,0.118053,49738577.070071
1986-12-04,0.118053,0.118053,0.118053,0.118053,60126245.904371
1986-12-05,0.118053,0.118053,0.118053,0.118053,152067267.13132
1986-12-08,0.118053,0.118053,0.118053,0.118053,32059184.737687
1986-12-09,0.118053,0.118053,0.118053,0.118053,22771388.907306
1986-12-10,0.118053,0.118053,0.118053,0.118053,39025029.350445
1986-12-11,0.118053,0.118053,0.118053,0.118053,16457320.145421
1986-12-12,0.118053,0.118053,0.118053,0.118053,35766152.10499
1986-12-15,0.118053,0.118053,0.110309,0.110309,71817460.413678
1986-12-16,0.110309,0.118053,0.110309,0.110309,109335260.369
1986-12-17,0.110309,0.118053,0.110309,0.118053,33036848.513996
1986-12-18,0.118053,0.118053,0.118053,0.118053,17923811.79206
1986-12-19,0.118053,0.118053,0.118053,0.118053,80046116.970791
1986-12-22,0.118053,0.118053,0.118053,0.118053,25908058.934064
1986-12-23,0.118053,0.118053,0.118053,0.118053,33647889.629762
1986-12-24,0.118053,0.118053,0.118053,0.118053,9939567.6634271
1986-12-26,0.118053,0.118053,0.118053,0.118053,5254938.5287265
1986-12-29,0.118053,0.118053,0.118053,0.118053,58985642.183169
1986-12-30,0.118053,0.118053,0.118053,0.118053,35929099.081078
1986-12-31,0.118053,0.118053,0.118053,0.118053,33036848.513996
1987-01-02,0.118053,0.118053,0.118053,0.118053,17883080.070321
1987-01-05,0.118053,0.126058,0.118053,0.126058,68599317.903333
1987-01-06,0.126058,0.126058,0.126058,0.126058,56622957.234894
1987-01-07,0.126058,0.133923,0.126058,0.133923,86278721.284741
1987-01-08,0.133923,0.141888,0.133923,0.133923,86971233.879636
1987-01-09,0.133923,0.141888,0.133923,0.141888,90107898.884111
1987-01-12,0.141888,0.149683,0.141888,0.149683,182171124.31639
1987-01-13,0.149683,0.149683,0.141888,0.149683,107950237.18812
1987-01-14,0.149683,0.149683,0.141888,0.149683,98255083.962093
1987-01-15,0.149683,0.157488,0.149683,0.157488,165510117.43748
1987-01-16,0.157488,0.157488,0.149683,0.149683,92552061.338257
1987-01-19,0.149683,0.157488,0.149683,0.157488,124814919.75149
1987-01-20,0.157488,0.165661,0.157488,0.157488,135446994.98753
1987-01-21,0.157488,0.173467,0.157488,0.165661,153452290.3122
1987-01-22,0.165661,0.181192,0.157488,0.181192,164125098.27443
1987-01-23,0.181192,0.189068,0.165661,0.165661,449643289.06544
1987-01-26,0.165661,0.173467,0.157488,0.165661,164858351.63118
1987-01-27,0.165661,0.181192,0.165661,0.173467,161395793.67898
1987-01-28,0.173467,0.181192,0.173467,0.173467,108520539.55096
1987-01-29,0.173467,0.181192,0.165661,0.165661,112064576.01347
1987-01-30,0.165661,0.181192,0.165661,0.181192,147341898.23923
1987-02-02,0.181192,0.181192,0.181192,0.181192,66358848.209408
1987-02-03,0.181192,0.181192,0.173467,0.173467,83916035.33201
1987-02-04,0.173467,0.181192,0.173467,0.173467,44891006.986022
1987-02-05,0.173467,0.181192,0.173467,0.173467,60329922.593285
1987-02-06,0.173467,0.173467,0.165661,0.165661,64525728.87994
1987-02-09,0.165661,0.165661,0.165661,0.165661,192477317.65373
1987-02-10,0.165661,0.165661,0.165661,0.165661,63181442.443085
1987-02-11,0.165661,0.173467,0.165661,0.173467,85301059.517345
1987-02-12,0.173467,0.189068,0.173467,0.189068,262706087.23772
1987-02-13,0.189068,0.189068,0.181192,0.189068,115649332.14426
1987-02-17,0.189068,0.189068,0.181192,0.189068,100047460.5208
1987-02-18,0.189068,0.189068,0.173467,0.173467,181885975.14388
1987-02-19,0.173467,0.173467,0.165661,0.165661,449439623.42555
1987-02-20,0.165661,0.165661,0.165661,0.165661,124326090.8767
1987-02-23,0.165661,0.181192,0.165661,0.181192,178097540.31527
1987-02-24,0.181192,0.189068,0.181192,0.189068,170887266.19828
1987-02-25,0.189068,0.189068,0.181192,0.181192,91941013.191295
1987-02-26,0.181192,0.196972,0.181192,0.189068,205390611.38119
1987-02-27,0.189068,0.189068,0.189068,0.189068,53119665.552048
1987-03-02,0.189068,0.189068,0.181192,0.181192,112471933.40913
1987-03-03,0.181192,0.181192,0.181192,0.181192,114712405.11197
1987-03-04,0.181192,0.196972,0.181192,0.196972,138868823.2269
1987-03-05,0.196972,0.212741,0.196972,0.204957,181315660.72757
1987-03-06,0.204957,0.204957,0.196972,0.204957,89904216.168457
1987-03-09,0.204957,0.204957,0.196972,0.196972,54138059.041184
1987-03-10,0.196972,0.212741,0.196972,0.204957,104813574.19256
1987-03-11,0.212741,0.212741,0.204957,0.212741,62040835.708513
1987-03-12,0.212741,0.212741,0.204957,0.212741,100902919.08733
1987-03-13,0.212741,0.212741,0.196972,0.204957,148686176.64043
1987-03-16,0.204957,0.204957,0.196972,0.204957,125140810.69029
1987-03-17,0.204957,0.212741,0.204957,0.204957,77153873.434906
1987-03-18,0.212741,0.220657,0.212741,0.220657,168809732.43142
1987-03-19,0.220657,0.220657,0.212741,0.220657,88845089.953126
1987-03-20,0.220657,0.220657,0.220657,0.220657,54097322.297162
1987-03-23,0.220657,0.228552,0.220657,0.220657,95444303.869685
1987-03-24,0.212741,0.220657,0.212741,0.220657,98458769.691117
1987-03-25,0.220657,0.220657,0.220657,0.220657,47864726.018865
1987-03-26,0.220657,0.220657,0.220657,0.220657,47212962.221471
1987-03-27,0.220657,0.228552,0.220657,0.228552,170968732.65513
1987-03-30,0.228552,0.236426,0.220657,0.236426,263276380.56044
1987-03-31,0.236426,0.244351,0.236426,0.236426,177282803.42592
1987-04-01,0.236426,0.244351,0.220657,0.220657,366949361.07637
1987-04-02,0.228552,0.236426,0.228552,0.236426,226247400.43979
1987-04-03,0.236426,0.244351,0.236426,0.244351,220096277.64954
1987-04-06,0.244351,0.244351,0.236426,0.244351,139968687.1907
1987-04-07,0.244351,0.244351,0.228552,0.228552,104284002.54702
1987-04-08,0.228552,0.236426,0.228552,0.236426,150234141.77511
1987-04-09,0.236426,0.236426,0.228552,0.236426,101228809.02168
1987-04-10,0.236426,0.236426,0.236426,0.236426,61348326.126987
1987-04-13,0.236426,0.236426,0.228552,0.228552,71084217.101501
1987-04-14,0.228552,0.236426,0.220657,0.228552,123592847.56453
1987-04-15,0.236426,0.236426,0.236426,0.236426,135732153.20014
1987-04-16,0.236426,0.244351,0.236426,0.244351,266046428.93112
1987-04-20,0.244351,0.244351,0.236426,0.236426,141883272.97702
1987-04-21,0.236426,0.244351,0.228552,0.236426,160092240.97278
1987-04-22,0.236426,0.244351,0.236426,0.244351,105628294.00616
1987-04-23,0.244351,0.244351,0.236426,0.244351,68354905.474854
1987-04-24,0.244351,0.244351,0.236426,0.244351,76624306.811642
1987-04-27,0.244351,0.244351,0.236426,0.244351,75117070.385327
1987-04-28,0.244351,0.260031,0.244351,0.260031,157118522.94439
1987-04-29,0.260031,0.267846,0.252146,0.252146,120456180.55114
1987-04-30,0.252146,0.260031,0.252146,0.252146,124529771.58345
1987-05-01,0.252146,0.260031,0.252146,0.260031,53527022.947702
1987-05-04,0.260031,0.267846,0.260031,0.260031,48842392.808545
1987-05-05,0.260031,0.283696,0.260031,0.283696,156996311.70787
1987-05-06,0.283696,0.283696,0.2759,0.2759,217122565.6479
1987-05-07,0.2759,0.2916,0.2759,0.2916,409762836.30445
1987-05-08,0.2916,0.315235,0.2916,0.307201,212234246.76634
1987-05-11,0.307201,0.307201,0.299386,0.299386,180175049.97518
1987-05-12,0.299386,0.307201,0.283696,0.2916,209993761.00112
1987-05-13,0.2916,0.299386,0.2916,0.299386,103795172.66777
1987-05-14,0.299386,0.307201,0.299386,0.299386,84812228.633646
1987-05-15,0.299386,0.299386,0.2916,0.2916,119274835.06363
1987-05-18,0.2916,0.2916,0.2759,0.283696,244130496.58142
1987-05-19,0.283696,0.283696,0.2759,0.2759,110801761.05575
1987-05-20,0.2759,0.2759,0.260031,0.267846,322995267.06024
1987-05-21,0.267846,0.2759,0.267846,0.2759,131984445.07099
1987-05-22,0.2759,0.2759,0.267846,0.267846,91411452.594772
1987-05-26,0.267846,0.267846,0.267846,0.267846,66318107.447559
1987-05-27,0.267846,0.2759,0.267846,0.267846,68965947.595076
1987-05-28,0.267846,0.283696,0.267846,0.283696,153696708.76742
1987-05-29,0.283696,0.2916,0.283696,0.283696,113694004.59164
1987-06-01,0.283696,0.283696,0.2759,0.2759,42894942.68938
1987-06-02,0.2759,0.283696,0.2759,0.2759,72917335.426511
1987-06-03,0.2759,0.283696,0.2759,0.2759,30592693.091048
1987-06-04,0.2759,0.2759,0.2759,0.2759,28841048.254081
1987-06-05,0.2759,0.2759,0.260031,0.267846,83834563.852878
1987-06-08,0.267846,0.267846,0.260031,0.267846,157811035.53929
1987-06-09,0.267846,0.267846,0.267846,0.267846,36540142.205757
1987-06-10,0.267846,0.267846,0.252146,0.252146,249303959.61319
1987-06-11,0.260031,0.260031,0.236426,0.236426,380066303.36797
1987-06-12,0.236426,0.252146,0.236426,0.244351,277452480.20552
1987-06-15,0.244351,0.244351,0.236426,0.244351,177119876.53896
1987-06-16,0.244351,0.252146,0.244351,0.244351,103998854.37898
1987-06-17,0.244351,0.252146,0.244351,0.252146,100536294.41787
1987-06-18,0.252146,0.260031,0.252146,0.260031,79475816.616875
1987-06-19,0.260031,0.260031,0.252146,0.260031,57722823.207618
1987-06-22,0.260031,0.260031,0.252146,0.252146,123674311.008
1987-06-23,0.252146,0.252146,0.244351,0.252146,142535058.87246
1987-06-24,0.252146,0.260031,0.252146,0.260031,116952882.84155
1987-06-25,0.260031,0.260031,0.252146,0.260031,62285254.163732
1987-06-26,0.260031,0.260031,0.252146,0.260031,31040785.22181
1987-06-29,0.260031,0.260031,0.252146,0.252146,36254989.015428
1987-06-30,0.260031,0.260031,0.252146,0.252146,54219532.529228
1987-07-01,0.252146,0.252146,0.252146,0.252146,31040785.22181
1987-07-02,0.252146,0.252146,0.244351,0.244351,80453479.388729
1987-07-06,0.244351,0.244351,0.236426,0.236426,92633526.790647
1987-07-07,0.236426,0.236426,0.220657,0.220657,278756039.94293
1987-07-08,0.220657,0.236426,0.220657,0.228552,273623307.62844
1987-07-09,0.228552,0.244351,0.228552,0.236426,131128995.54457
1987-07-10,0.236426,0.236426,0.228552,0.236426,107257733.63334
1987-07-13,0.236426,0.244351,0.236426,0.244351,68354905.474854
1987-07-14,0.244351,0.260031,0.244351,0.260031,216144903.88049
1987-07-15,0.260031,0.260031,0.252146,0.252146,136872762.94807
1987-07-16,0.252146,0.252146,0.244351,0.252146,103224871.3094
1987-07-17,0.252146,0.252146,0.252146,0.252146,72509974.013031
1987-07-20,0.252146,0.252146,0.244351,0.244351,59433733.309476
1987-07-21,0.244351,0.244351,0.244351,0.244351,51693905.627148
1987-07-22,0.244351,0.244351,0.244351,0.244351,75483695.054787
1987-07-23,0.244351,0.244351,0.228552,0.236426,210034516.82981
1987-07-24,0.244351,0.244351,0.236426,0.244351,81675558.606888
1987-07-27,0.244351,0.244351,0.236426,0.244351,59148584.136975
1987-07-28,0.244351,0.252146,0.244351,0.244351,53975114.074009
1987-07-29,0.244351,0.244351,0.236426,0.244351,39147237.573597
1987-07-30,0.244351,0.244351,0.236426,0.236426,78579626.328609
1987-07-31,0.236426,0.236426,0.228552,0.228552,263968893.15534
1987-08-03,0.228552,0.228552,0.220657,0.228552,164573193.41856
1987-08-04,0.228552,0.228552,0.228552,0.228552,191051560.7422
1987-08-05,0.228552,0.244351,0.228552,0.236426,298716652.77566
1987-08-06,0.236426,0.252146,0.236426,0.244351,215778275.19321
1987-08-07,0.244351,0.260031,0.244351,0.252146,241890010.81619
1987-08-10,0.252146,0.252146,0.252146,0.252146,79842444.299704
1987-08-11,0.252146,0.260031,0.244351,0.252146,96951538.287085
1987-08-12,0.252146,0.252146,0.244351,0.244351,59922571.224371
1987-08-13,0.244351,0.260031,0.244351,0.252146,114060624.23882
1987-08-14,0.252146,0.252146,0.252146,0.252146,71898930.888352
1987-08-17,0.252146,0.252146,0.252146,0.252146,47620309.572559
1987-08-18,0.252146,0.252146,0.252146,0.252146,66399583.948974
1987-08-19,0.252146,0.252146,0.244351,0.252146,69169623.279532
1987-08-20,0.252146,0.260031,0.252146,0.260031,116056700.58894
1987-08-21,0.260031,0.267846,0.260031,0.260031,97562577.393938
1987-08-24,0.260031,0.2759,0.260031,0.2759,138257776.08439
1987-08-25,0.2759,0.283696,0.2759,0.283696,263031964.11413
1987-08-26,0.283696,0.2916,0.283696,0.283696,161395793.67898
1987-08-27,0.283696,0.283696,0.283696,0.283696,102450894.26658
1987-08-28,0.283696,0.299386,0.283696,0.2916,162373461.47311
1987-08-31,0.2916,0.2916,0.283696,0.2916,119274835.06363
1987-09-01,0.2916,0.2916,0.2759,0.2759,132758433.16284
1987-09-02,0.2759,0.283696,0.2759,0.283696,110883233.53934
1987-09-03,0.283696,0.2916,0.2759,0.283696,100332623.75569
1987-09-04,0.283696,0.283696,0.2759,0.2759,68395640.209962
1987-09-08,0.2759,0.2759,0.267846,0.2759,136261714.80112
1987-09-09,0.2759,0.283696,0.2759,0.2759,85871364.893544
1987-09-10,0.2759,0.283696,0.2759,0.283696,82286599.722652
1987-09-11,0.283696,0.283696,0.283696,0.283696,58048714.146425
1987-09-14,0.283696,0.2916,0.283696,0.2916,133613882.68925
1987-09-15,0.2916,0.2916,0.283696,0.2916,55237936.06293
1987-09-16,0.2916,0.2916,0.283696,0.283696,81634823.871779
1987-09-17,0.283696,0.2916,0.2759,0.283696,98214354.249267
1987-09-18,0.283696,0.283696,0.283696,0.283696,44768799.767326
1987-09-21,0.260031,0.283696,0.260031,0.260031,121006110.52412
1987-09-22,0.260031,0.283696,0.260031,0.283696,115995587.43725
1987-09-23,0.283696,0.299386,0.283696,0.299386,152332046.92736
1987-09-24,0.2916,0.307201,0.2916,0.299386,167526552.11505
1987-09-25,0.299386,0.32309,0.299386,0.307201,116626990.89828
