Date,Open,High,Low,Close,Volume
1999-05-17,0.339768,0.360404,0.337609,0.360404,1006205.6609848
1999-05-18,0.365033,0.383359,0.353635,0.37887,4167244.7447681
1999-05-19,0.394837,0.408634,0.355785,0.360404,12305768.817127
1999-05-20,0.362763,0.362763,0.319113,0.33294,4859843.1250354
1999-05-21,0.328271,0.328271,0.314544,0.325971,8279643.897952
1999-05-24,0.328271,0.335209,0.319113,0.323682,4492645.5180334
1999-05-25,0.325971,0.33059,0.323682,0.325971,3549167.1144181
1999-05-26,0.325971,0.342008,0.325971,0.325971,2911467.3369388
1999-05-27,0.328271,0.328271,0.323682,0.323682,2251556.865242
1999-05-28,0.328271,0.328271,0.323682,0.325971,2447561.290664
1999-06-01,0.325971,0.328271,0.321392,0.328271,2721987.2904405
1999-06-02,0.328271,0.328271,0.314544,0.314544,3550464.3885963
1999-06-03,0.323682,0.325971,0.321392,0.323682,1180012.3949376
1999-06-04,0.325971,0.328271,0.323682,0.325971,2180982.9494857
1999-06-07,0.328271,0.335209,0.328271,0.33059,3411954.1145299
1999-06-08,0.33059,0.344307,0.33059,0.337609,4243058.768018
1999-06-09,0.339768,0.351286,0.339768,0.344307,2652731.6533016
1999-06-10,0.344307,0.346637,0.342008,0.344307,1020568.6966041
1999-06-11,0.344307,0.346637,0.325971,0.337609,1713158.0749689
1999-06-14,0.339768,0.339768,0.323682,0.325971,1462262.0482387
1999-06-15,0.325971,0.328271,0.321392,0.325971,1361638.7815694
1999-06-16,0.33059,0.344307,0.325971,0.335209,1785043.2678629
1999-06-17,0.33294,0.337609,0.325971,0.325971,2084286.5127497
1999-06-18,0.328271,0.328271,0.312234,0.312234,4326685.4424674
1999-06-21,0.323682,0.33059,0.314544,0.33059,2301213.3601135
1999-06-22,0.33059,0.33059,0.316813,0.323682,5271469.1219519
1999-06-23,0.321392,0.33059,0.316813,0.33059,5811164.1861918
1999-06-24,0.33294,0.33294,0.321392,0.323682,3136223.8390956
1999-06-25,0.321392,0.33059,0.321392,0.328271,2025486.0853134
1999-06-28,0.337609,0.337609,0.325971,0.33294,3026447.6379589
1999-06-29,0.337609,0.339768,0.33294,0.335209,2545575.0058061
1999-06-30,0.346637,0.365033,0.339768,0.365033,7336155.4922228
1999-07-01,0.365033,0.365033,0.328271,0.346637,2461922.3258605
1999-07-02,0.351286,0.371951,0.344307,0.371951,6184904.1759226
1999-07-06,0.3765,0.3765,0.367302,0.374251,5412604.9509278
1999-07-07,0.3765,0.3765,0.365033,0.365033,1728848.3911082
1999-07-08,0.367302,0.381069,0.355785,0.374251,5121192.3610454
1999-07-09,0.374251,0.408634,0.374251,0.406384,5771963.9012342
1999-07-12,0.429309,0.443076,0.413233,0.42467,10958496.071811
1999-07-13,0.429309,0.431609,0.406384,0.42467,3848411.3595164
1999-07-14,0.42467,0.436158,0.406384,0.408634,3810500.3470458
1999-07-15,0.413233,0.42467,0.410913,0.410913,3771309.0639908
1999-07-16,0.417842,0.422341,0.410913,0.420171,2874882.6047768
1999-07-19,0.420171,0.422341,0.406384,0.408634,1194376.4307683
1999-07-20,0.408634,0.408634,0.387938,0.401785,4884669.3720483
1999-07-21,0.397186,0.397186,0.37887,0.390218,3077426.4122934
1999-07-22,0.387938,0.387938,0.367302,0.371951,5837299.7099196
1999-07-23,0.369662,0.383359,0.369662,0.371951,2237173.8253949
1999-07-26,0.381069,0.381069,0.374251,0.374251,1692253.6568322
1999-07-27,0.374251,0.3765,0.367302,0.374251,2723292.5663098
1999-07-28,0.374251,0.385618,0.371951,0.381069,6714137.0289802
1999-07-29,0.374251,0.385618,0.369662,0.383359,10584756.08208
1999-07-30,0.383359,0.394837,0.383359,0.385618,12330587.062448
1999-08-02,0.385618,0.390218,0.383359,0.387938,8551431.3400708
1999-08-03,0.387938,0.387938,0.3765,0.37887,6961118.2283139
1999-08-04,0.381069,0.383359,0.37887,0.37887,2503751.1663618
1999-08-05,0.37887,0.385618,0.374251,0.385618,6558640.1648078
1999-08-06,0.383359,0.385618,0.383359,0.385618,5033636.85624
1999-08-09,0.385618,0.390218,0.383359,0.385618,879459.87333588
1999-08-10,0.387938,0.408634,0.385618,0.392517,5786349.9417156
1999-08-11,0.399456,0.422341,0.394837,0.417842,5396926.6373253
1999-08-12,0.420171,0.449985,0.417842,0.438527,6591305.0685163
1999-08-13,0.436158,0.443076,0.429309,0.434008,2352167.1291631
1999-08-16,0.438527,0.438527,0.401785,0.417842,6123475.1929425
1999-08-17,0.417842,0.42467,0.408634,0.417842,5292385.5426253
1999-08-18,0.413233,0.434008,0.406384,0.42701,7641953.1223752
1999-08-19,0.459173,0.541785,0.443076,0.51879,53607242.859792
1999-08-20,0.52109,0.523389,0.495875,0.514291,9653036.1636135
1999-08-23,0.507293,0.507293,0.466021,0.482038,13890882.830057
1999-08-24,0.47519,0.484408,0.452334,0.479769,10904915.74764
1999-08-25,0.482038,0.486677,0.459173,0.477549,9611223.3264946
1999-08-26,0.477549,0.484408,0.463722,0.470571,7524330.2628518
1999-08-27,0.479769,0.516591,0.477549,0.498205,15043431.420535
1999-08-30,0.504993,0.516591,0.47519,0.495875,4322774.6159164
1999-08-31,0.498205,0.539486,0.488977,0.537186,21489680.831622
1999-09-01,0.537186,0.537186,0.504993,0.511992,15448506.03282
1999-09-02,0.495875,0.509692,0.484408,0.507293,9289762.3859106
1999-09-03,0.516591,0.523389,0.507293,0.509692,7115309.8166169
1999-09-07,0.51879,0.51879,0.504993,0.507293,3455074.227941
1999-09-08,0.509692,0.511992,0.507293,0.507293,4661217.1455494
1999-09-09,0.511992,0.516591,0.491256,0.500394,5749748.2059599
1999-09-10,0.507293,0.514291,0.504993,0.507293,4623313.1345586
1999-09-13,0.509692,0.509692,0.484408,0.491256,4773591.895888
1999-09-14,0.491256,0.491256,0.47292,0.47519,6827820.0558222
1999-09-15,0.470571,0.484408,0.466021,0.479769,5815089.0157022
1999-09-16,0.47292,0.477549,0.461392,0.468271,4373736.3866572
1999-09-17,0.463722,0.468271,0.449985,0.466021,4729172.507876
1999-09-20,0.459173,0.463722,0.449985,0.449985,6290740.5443779
1999-09-21,0.440747,0.443076,0.401785,0.406384,20117583.839716
1999-09-22,0.406384,0.417842,0.383359,0.415522,10260681.589123
1999-09-23,0.417842,0.417842,0.37887,0.381069,10339080.158615
1999-09-24,0.383359,0.392517,0.321392,0.346637,18697136.629019
1999-09-27,0.369662,0.3765,0.346637,0.367302,11760848.648564
1999-09-28,0.369662,0.406384,0.367302,0.401785,11253824.489301
1999-09-29,0.410913,0.42467,0.362763,0.369662,16228671.92043
1999-09-30,0.383359,0.394837,0.362763,0.367302,9351182.3669881
1999-10-01,0.362763,0.3765,0.346637,0.365033,9500153.8520253
1999-10-04,0.37887,0.37887,0.367302,0.374251,4835020.878868
1999-10-05,0.374251,0.410913,0.374251,0.408634,13059762.173186
1999-10-06,0.410913,0.477549,0.406384,0.459173,41097615.957377
1999-10-07,0.477549,0.477549,0.42467,0.42701,13304119.818033
1999-10-08,0.42701,0.463722,0.410913,0.449985,10868314.011884
1999-10-11,0.452334,0.454604,0.42467,0.438527,14853958.375517
1999-10-12,0.440747,0.445416,0.429309,0.431609,8814109.8570235
1999-10-13,0.42701,0.42701,0.410913,0.420171,7662843.5375524
1999-10-14,0.420171,0.420171,0.406384,0.410913,5241413.7697706
1999-10-15,0.390218,0.410913,0.390218,0.408634,5803317.5278051
1999-10-18,0.410913,0.410913,0.385618,0.387938,5919637.1118819
1999-10-19,0.399456,0.399456,0.365033,0.371951,8436443.0373595
1999-10-20,0.37887,0.390218,0.371951,0.385618,9541955.686819
1999-10-21,0.383359,0.401785,0.374251,0.401785,10447539.081346
1999-10-22,0.401785,0.42467,0.401785,0.413233,7861475.5183067
1999-10-25,0.410913,0.415522,0.392517,0.392517,5862133.9586237
1999-10-26,0.408634,0.445416,0.406384,0.429309,13121190.155955
1999-10-27,0.434008,0.436158,0.404035,0.410913,5873893.4439842
1999-10-28,0.413233,0.420171,0.390218,0.392517,6094734.1185331
1999-10-29,0.397186,0.429309,0.394837,0.422341,9061079.0538205
1999-11-01,0.415522,0.466021,0.415522,0.449985,21306729.164893
1999-11-02,0.459173,0.479769,0.454604,0.477549,22835651.301703
1999-11-03,0.498205,0.537186,0.493576,0.525689,54774183.49202
1999-11-04,0.530288,0.573979,0.530288,0.557782,34353428.577273
1999-11-05,0.573979,0.578478,0.514291,0.539486,16810172.820309
1999-11-08,0.523389,0.571579,0.507293,0.555483,12863756.747553
1999-11-09,0.555483,0.557782,0.525689,0.548684,7469442.6623892
1999-11-10,0.548684,0.550884,0.532587,0.541785,3922890.1005552
1999-11-11,0.541785,0.610671,0.530288,0.580877,15336152.286921
1999-11-12,0.606172,0.61307,0.571579,0.61307,13688314.017255
1999-11-15,0.617669,0.635966,0.590075,0.599273,9894794.2590473
1999-11-17,0.670258,0.718448,0.658861,0.681956,21470076.688298
1999-11-18,0.697852,0.702452,0.679556,0.684155,6435796.2018072
1999-11-19,0.766838,0.84952,0.764538,0.819627,58951894.448816
1999-11-22,0.840222,0.842622,0.769137,0.819627,14745486.450038
1999-11-23,0.734645,0.769137,0.727846,0.759939,15081328.430046
1999-11-24,0.75764,0.764538,0.679556,0.736944,11132293.803861
1999-11-26,0.730046,0.736944,0.707051,0.732345,2022859.5301925
1999-11-29,0.730046,0.739244,0.688754,0.704751,8145033.4481113
1999-11-30,0.707051,0.720848,0.66336,0.66336,8607634.2185167
1999-12-01,0.66336,0.704751,0.66336,0.695553,6127392.0207618
1999-12-02,0.697852,0.75764,0.697852,0.748442,8476959.6005117
1999-12-03,0.75534,0.766838,0.720848,0.730046,9361645.5783818
1999-12-06,0.732345,0.752941,0.732345,0.750741,4878143.9929132
1999-12-07,0.75534,0.75764,0.695553,0.725447,5135573.4004697
1999-12-08,0.723247,0.764538,0.720848,0.75764,5492318.7984034
1999-12-09,0.75534,0.773736,0.707051,0.734645,5909168.8994313
1999-12-10,0.748442,0.750741,0.71165,0.725447,2711522.078624
1999-12-13,0.718448,0.741543,0.707051,0.723247,5027098.4743568
1999-12-14,0.725447,0.741543,0.704751,0.71165,7460303.7308813
1999-12-15,0.707051,0.70935,0.672558,0.688754,5673951.1863036
1999-12-16,0.693253,0.702452,0.681956,0.684155,3655015.4854102
1999-12-17,0.702452,0.730046,0.700152,0.720848,7179344.3502786
1999-12-20,0.720848,0.794332,0.695553,0.780735,11017285.496922
1999-12-21,0.780735,0.815028,0.750741,0.812728,10639649.683811
1999-12-22,0.815028,0.842622,0.785234,0.833324,6863104.5131718
1999-12-23,0.833324,0.888412,0.831224,0.888412,7656301.1548236
1999-12-27,0.906708,0.906708,0.844921,0.854119,5523678.4262426
1999-12-28,0.854119,0.883813,0.84952,0.85172,4902974.2407718
1999-12-29,0.84952,0.888412,0.84952,0.879314,3636706.6158412
1999-12-30,0.879314,0.893011,0.865517,0.888412,3814428.1771904
1999-12-31,0.886113,0.89991,0.881514,0.89751,3506035.9986818
2000-01-03,0.904409,0.911307,0.844921,0.895311,8243039.1615621
2000-01-04,0.879314,0.881514,0.826525,0.872416,8224745.2951641
2000-01-05,0.847221,0.860918,0.831224,0.842622,5146023.6091153
2000-01-06,0.842622,0.842622,0.75534,0.787534,3287796.8739689
2000-01-07,0.785234,0.810429,0.773736,0.801231,1999330.5573576
2000-01-10,0.80353,0.860918,0.789833,0.826525,6601747.2754707
2000-01-11,0.821926,0.833324,0.794332,0.794332,4095388.5580045
2000-01-12,0.794332,0.794332,0.762239,0.773736,3418483.4945106
2000-01-13,0.773736,0.812728,0.762239,0.80583,3638011.8917105
2000-01-14,0.817427,0.874715,0.815028,0.840222,16527899.161934
2000-01-18,0.85172,0.879314,0.812728,0.877015,7161047.4832463
2000-01-19,0.879314,0.879314,0.860918,0.867817,4505705.2782062
2000-01-20,0.874715,0.922905,0.858519,0.865517,4918660.5560654
2000-01-21,0.863118,0.867817,0.835723,0.856319,14846106.716073
2000-01-24,0.883813,0.883813,0.812728,0.817427,7034296.6945404
2000-01-25,0.821926,0.831224,0.785234,0.810429,6485449.6960445
2000-01-26,0.810429,0.833324,0.762239,0.778335,6359998.1819395
2000-01-27,0.782835,0.782835,0.707051,0.736944,12508321.626546
2000-01-28,0.727846,0.732345,0.686455,0.716349,5331583.8271601
2000-01-31,0.718448,0.734645,0.670258,0.70935,4965695.496873
2000-02-01,0.70935,0.732345,0.684155,0.725447,2558642.76767
2000-02-02,0.730046,0.759939,0.725447,0.746142,4061397.3739874
2000-02-03,0.769137,0.785234,0.752941,0.75764,2987256.3549039
2000-02-04,0.782835,0.782835,0.759939,0.776036,3423708.5988334
2000-02-07,0.780735,0.780735,0.727846,0.727846,5943151.0815458
2000-02-08,0.746142,0.789833,0.727846,0.762239,12812786.975121
2000-02-09,0.792233,0.80583,0.780735,0.782835,16088833.365632
2000-02-10,0.831224,0.957298,0.831224,0.941301,26417480.319196
2000-02-11,0.989491,0.989491,0.888412,0.957298,11558293.838722
2000-02-14,0.959597,1.10887,0.950399,1.10887,17731450.531821
2000-02-15,1.11117,1.11346,1.02168,1.06747,12326664.233361
2000-02-16,1.07907,1.15246,1.06747,1.11576,27786952.756404
2000-02-17,1.11346,1.16155,1.09737,1.15476,14631794.421293
2000-02-18,1.13876,1.30622,1.12946,1.28793,26171801.395097
2000-02-22,1.24884,1.26493,1.20535,1.25344,14770317.698108
2000-02-23,1.23964,1.27423,1.22374,1.26033,13961429.740106
2000-02-24,1.26723,1.27643,1.19605,1.24884,6718059.8580678
2000-02-25,1.24884,1.24884,1.11806,1.17085,7593584.8997793
2000-02-28,1.16395,1.17775,1.14326,1.16155,14163982.549525
2000-02-29,1.15476,1.23964,1.15476,1.22374,8388102.8206827
2000-03-01,1.22374,1.22374,1.16855,1.18915,10508967.064115
2000-03-02,1.19835,1.19835,1.10427,1.10887,5259702.6351117
2000-03-03,1.10887,1.13876,1.09967,1.12726,7452455.0720718
2000-03-06,1.13406,1.21914,1.10887,1.11806,11764769.477229
2000-03-07,1.4349,1.66905,1.37301,1.59316,53199540.692175
2000-03-08,1.59316,1.62076,1.47839,1.60696,18229302.7526
2000-03-09,1.62526,2.06596,1.62076,1.91939,25982319.348176
2000-03-10,2.01797,2.77331,2.00418,2.25672,58855199.012292
2000-03-13,2.04777,2.87029,2.02707,2.8569,65762733.915801
2000-03-14,2.8406,2.8406,2.06596,2.10735,42727157.360011
2000-03-15,2.25672,2.31631,1.95149,2.02027,27136194.218963
2000-03-16,2.08436,2.15794,1.77243,1.80222,20453424.819513
2000-03-17,1.76083,2.04777,1.76083,1.9102,15193698.179328
2000-03-20,1.98578,2.05007,1.84821,1.9102,9952305.4139966
2000-03-21,1.9125,1.93089,1.66435,1.81602,14668394.156626
2000-03-22,1.82981,1.885,1.79762,1.82751,6280287.3350981
2000-03-23,1.81142,1.96079,1.80682,1.85971,8457350.4561304
2000-03-24,1.84821,1.93319,1.72184,1.78382,6323413.4497775
2000-03-27,1.77922,1.83681,1.65055,1.66435,10591301.465443
2000-03-28,1.60696,1.62526,1.51058,1.54027,10776863.68391
2000-03-29,1.54727,1.58397,1.37741,1.4395,12838909.496101
2000-03-30,1.3959,1.56327,1.34762,1.4303,9881724.4967605
2000-03-31,1.52888,1.68044,1.50138,1.61616,26261979.454178
2000-04-03,1.60246,1.60696,1.44869,1.48999,9037557.0824655
2000-04-04,1.56787,1.59546,1.09047,1.4349,13990171.814726
2000-04-05,1.44869,1.86661,1.37531,1.75393,17430885.007471
2000-04-06,1.83681,1.92859,1.74703,1.83681,11035586.364799
2000-04-07,1.92859,2.00888,1.84581,1.96299,8700406.8259536
2000-04-10,1.99498,2.11195,1.75163,1.78842,10787296.888962
2000-04-11,1.66435,1.81832,1.53118,1.68274,12482193.104298
2000-04-12,1.68504,1.72184,1.50138,1.50818,8555367.1719066
2000-04-13,1.51978,1.57247,1.4188,1.44409,8548827.789812
2000-04-14,1.35221,1.45559,1.25344,1.31552,11553072.735245
2000-04-17,1.20535,1.4349,1.20535,1.38441,8026125.3169465
2000-04-18,1.52198,1.71734,1.47839,1.62756,13034939.927019
2000-04-19,1.68044,1.70344,1.53118,1.54957,7651084.0521919
2000-04-20,1.59316,1.62306,1.52198,1.54267,4196010.8244624
2000-04-24,1.45319,1.51748,1.38901,1.46699,5673951.1863036
2000-04-25,1.53118,1.67345,1.52888,1.62526,6799081.9820469
2000-04-26,1.74023,1.77922,1.60696,1.60926,6987244.7501392
2000-04-27,1.50138,1.75853,1.49218,1.74023,7688976.060646
2000-04-28,1.76783,1.83681,1.70574,1.70574,4896427.8571974
2000-05-01,1.77023,1.80682,1.71734,1.76083,3315242.674623
2000-05-02,1.76083,1.86201,1.64375,1.69204,6425349.9940072
2000-05-03,1.68044,1.73553,1.53118,1.66435,9004888.1779114
2000-05-04,1.65975,1.75623,1.64605,1.68504,6584763.6859989
2000-05-05,1.67805,1.80222,1.65515,1.76323,4683433.8410352
2000-05-08,1.71734,1.77922,1.69654,1.69894,5081990.075665
2000-05-09,1.72644,1.74023,1.62526,1.67345,4875529.4403291
2000-05-10,1.65745,1.65745,1.49448,1.50818,7469442.6623892
2000-05-11,1.53118,1.60006,1.51058,1.57247,6711522.476396
2000-05-12,1.61616,1.70344,1.52648,1.52648,5122506.6388172
2000-05-15,1.51748,1.65745,1.44409,1.62996,7736034.0063156
2000-05-16,1.70344,1.85041,1.68274,1.79762,10000633.628137
2000-05-17,1.8941,2.19234,1.8941,2.11425,35201534.824038
2000-05-18,2.12575,2.16014,1.95839,1.96988,13898722.486964
2000-05-19,1.9125,2.01797,1.8987,1.95379,14231924.909103
2000-05-22,1.93319,2.07976,1.76083,2.07976,14133920.195864
2000-05-23,2.02707,2.25672,1.99498,2.06376,21210029.727523
2000-05-24,2.06146,2.09596,1.76553,2.03637,20142410.086729
2000-05-25,2.06596,2.19014,1.98368,2.00888,15538684.091901
2000-05-26,2.01797,2.07526,1.8941,2.01797,5010110.8840394
2000-05-30,2.07286,2.15554,2.06376,2.10276,8286173.2779327
2000-05-31,2.09596,2.21993,2.09596,2.18314,12842842.327302
2000-06-01,2.24752,2.26822,2.18784,2.24523,11427631.223254
2000-06-02,2.29132,2.54326,2.29132,2.51627,16148956.072531
2000-06-05,2.51397,2.69773,2.41279,2.57116,13426959.780188
2000-06-06,2.58085,2.67653,2.42879,2.44328,10255448.483109
2000-06-07,2.42399,2.44578,2.29821,2.33501,9065001.8829082
2000-06-08,2.39469,2.39689,2.25672,2.3533,12614169.997538
2000-06-09,2.39689,2.52577,2.3594,2.41899,12747466.169607
2000-06-12,2.42879,2.44998,2.30011,2.3533,10358699.305111
2000-06-13,2.28912,2.42879,2.27742,2.42879,12214302.48577
2000-06-14,2.47478,2.48627,2.39469,2.42629,7511269.5024677
2000-06-15,2.41899,2.48877,2.28912,2.48877,9257093.4813565
2000-06-16,2.48158,2.87029,2.47898,2.86579,26951937.276365
2000-06-19,2.859,3.27541,2.78731,3.04346,28658557.969662
2000-06-20,3.09695,3.13334,2.96627,3.00257,16624600.599727
2000-06-21,2.95677,3.36869,2.95677,3.3084,16747439.561671
2000-06-22,3.2937,3.36389,3.09695,3.12914,16798410.334314
2000-06-23,3.04346,3.08275,2.8313,2.8337,16574958.107815
2000-06-26,2.88809,3.19312,2.8452,3.17463,16892512.222694
2000-06-27,3.14743,3.20012,2.64234,2.72502,32987874.968307
2000-06-28,2.78531,2.88809,2.54326,2.62135,31971210.096774
2000-06-29,2.57616,2.57616,2.19934,2.24283,64565742.932448
2000-06-30,2.3487,2.47248,2.23373,2.43129,65899936.913575
2000-07-03,2.44998,2.52577,2.31391,2.33971,12738299.23218
2000-07-05,2.33041,2.33501,2.01797,2.08666,42367786.407168
2000-07-06,2.09136,2.29132,2.04097,2.21533,32930373.815471
2000-07-07,2.29601,2.33501,2.18094,2.22683,18899680.436536
2000-07-10,2.18784,2.39689,2.16704,2.342,19151881.739135
2000-07-11,2.30931,2.64904,2.28432,2.52997,41177332.805487
2000-07-12,2.63564,2.73372,2.55266,2.60135,21187822.03394
2000-07-13,2.65634,2.8613,2.65154,2.8476,24987873.172552
2000-07-14,2.90449,2.95677,2.75472,2.824,15311306.03568
2000-07-17,2.86829,2.87029,2.78531,2.79371,5818997.8418304
2000-07-18,2.64054,2.87029,2.64054,2.73822,10039836.913728
2000-07-19,2.64054,2.65834,2.50927,2.56416,10388750.656446
2000-07-20,2.56186,2.69773,2.55486,2.63334,7828803.6131184
2000-07-21,2.64054,2.71573,2.60135,2.66754,13788921.280542
2000-07-24,2.66974,2.68833,2.33501,2.44098,15315237.866671
2000-07-25,2.47678,2.49577,2.3443,2.3487,18309014.599653
2000-07-26,2.3487,2.3487,2.10955,2.17394,20720003.160691
2000-07-27,2.10506,2.13265,1.99038,2.01797,18063347.678091
2000-07-28,2.02707,2.21763,1.9125,2.06596,27958148.938618
2000-07-31,2.18094,2.30011,2.06596,2.29601,20262636.496511
2000-08-01,2.29601,2.31391,2.23373,2.24982,19097004.140787
2000-08-02,2.21993,2.33281,2.18314,2.29601,18876158.465181
2000-08-03,2.06596,2.44998,2.06596,2.39689,20117583.839716
2000-08-04,2.45498,2.48627,2.40159,2.44098,10617421.986
2000-08-07,2.45698,2.65154,2.44778,2.63084,13510596.456752
2000-08-08,2.57366,2.71573,2.56416,2.57366,7002932.0656442
2000-08-09,2.60565,2.62365,2.46158,2.49577,7474672.767769
2000-08-10,2.44098,2.58345,2.39209,2.52577,8530527.9221455
2000-08-11,2.52997,2.54826,2.3487,2.46578,7255132.3680324
2000-08-14,2.49577,2.52097,2.41079,2.48877,5930080.3190477
2000-08-15,2.50277,2.77331,2.49577,2.72502,24192059.977893
2000-08-16,2.87209,2.87209,2.70903,2.79371,14563854.062138
2000-08-17,2.75472,2.8613,2.74532,2.8476,7074801.2551559
2000-08-18,2.8337,2.97997,2.8287,2.94548,11168895.539616
2000-08-21,3.05275,3.10624,2.98447,2.99147,25328946.258151
2000-08-22,2.8362,2.89979,2.68353,2.70903,35913711.342133
2000-08-23,2.66754,2.87209,2.60965,2.86829,19209374.89028
2000-08-24,2.8522,2.97347,2.79871,2.94328,18153533.738863
2000-08-25,2.91408,2.97547,2.8569,2.87029,8389400.0948608
2000-08-28,2.88349,3.02326,2.8522,2.98447,10367835.235984
